tipo_serv;numos;datasol;dataven;datater_trab;TD;TE;equipe;dthaps_ini;dthaps_fim_ajustado;inicio_turno;fim_turno;dth_chegada_estimada;dth_final_estimada;fim_turno_estimado;eta_source;base_lon;base_lat;tipo_base;abrangencia;defeito_falha;localidade;localizacao;nox;noy;dh_inicio;dh_alocacao;dh_chegada;dh_final;tp;td;te;ano;mes;eusd;eusd_fio_b;latitude;longitude;dt_ref;prioridade;violacao;tipserv;codserv;data_sol;data_venc;num_cdc;datasaida;datainitrab;datatertrab;job_id_vroom;distancia_vroom;duracao_vroom
técnico;20230000042116;2023-02-14 09:45:29;;2023-02-14 14:23:12;26,03;51,88;PVLSN20;2023-02-14 12:01:46;2023-02-14 20:53:32;2023-02-14 12:00:00;2023-02-14 21:00:00;2023-02-14 15:40:25;2023-02-14 16:32:17;2023-02-14 20:25:31;VROOM;-63,885464691387746;-8,738508095069408;INTERRUPCOES;O;20000060066;1,0;U;403250,01;9026809,01;2023-02-14 09:45:29;2023-02-14 13:05:17;2023-02-14 13:31:19;2023-02-14 14:23:12;77,92;26,03;51,88;2023;2;136,24;136,24;-8,803043335818598;-63,87972978434754;2023-02-14;1,0;0,0;;;;;;;;;20230000042116;;13160
comercial;95049979;2023-02-14 09:19:16;2023-02-15 09:19:16;2023-02-14 14:55:38;14,48;11,98;PVLSN20;2023-02-14 12:01:46;2023-02-14 20:53:32;2023-02-14 12:00:00;2023-02-14 21:00:00;2023-02-14 19:38:35;2023-02-14 19:50:33;2023-02-14 20:25:31;VROOM;-63,885464691387746;-8,738508095069408;;;;;;;;;;;;;14,48;11,98;2023;2;55,35;55,35;-8,733977;-63,87814;2023-02-14;2,0;0,0;C;3,0;2023-02-14 09:19:16;2023-02-15 09:19:16;2011095;2023-02-14 14:29:10;2023-02-14 14:43:39;2023-02-14 14:55:38;95049979;;13160
técnico;20230000042169;2023-02-14 10:04:04;;2023-02-14 15:56:35;11,72;81,13;PVLSN20;2023-02-14 12:01:46;2023-02-14 20:53:32;2023-02-14 12:00:00;2023-02-14 21:00:00;2023-02-14 14:15:51;2023-02-14 15:36:58;2023-02-14 20:25:31;VROOM;-63,885464691387746;-8,738508095069408;INTERRUPCOES;O;20001401572;1,0;U;401984,01;9025693,01;2023-02-14 10:04:04;2023-02-14 14:23:44;2023-02-14 14:35:27;2023-02-14 15:56:35;92,85;11,72;81,13;2023;2;15,98;15,98;-8,813109448922;-63,891264509297905;2023-02-14;1,0;0,0;;;;;;;;;20230000042169;;13160
comercial;95049697;2023-02-14 09:09:44;2023-02-06 23:59:59;2023-02-01 09:09:00;0,0;0,0;PVLSN20;2023-02-14 12:01:46;2023-02-14 20:53:32;2023-02-14 12:00:00;2023-02-14 21:00:00;2023-02-14 12:05:44;2023-02-14 12:05:44;2023-02-14 20:25:31;VROOM;-63,885464691387746;-8,738508095069408;;;;;;;;;;;;;0,0;0,0;2023;2;118,06;;-8,72815;-63,909797;2023-02-14;25,0;0,0;C;798,0;2023-02-14 09:09:44;2023-02-06 23:59:59;2296877;2023-02-01 09:09:00;2023-02-01 09:09:00;2023-02-01 09:09:00;95049697;;13160
comercial;95053384;2023-02-14 09:45:43;2023-02-03 23:59:59;2023-01-31 08:41:00;0,0;0,0;PVLSN20;2023-02-14 12:01:46;2023-02-14 20:53:32;2023-02-14 12:00:00;2023-02-14 21:00:00;2023-02-14 13:44:48;2023-02-14 13:44:48;2023-02-14 20:25:31;VROOM;-63,885464691387746;-8,738508095069408;;;;;;;;;;;;;0,0;0,0;2023;1;118,06;;-8,895808;-64,018737;2023-02-14;25,0;0,0;C;28,0;2023-02-14 09:45:43;2023-02-03 23:59:59;;2023-01-31 08:41:00;2023-01-31 08:41:00;2023-01-31 08:41:00;95053384;;13160
comercial;95058214;2023-02-14 11:34:41;2023-02-17 23:59:59;2023-02-17 11:41:38;16,42;31,13;PVLSN20;2023-02-14 12:01:46;2023-02-14 20:53:32;2023-02-14 12:00:00;2023-02-14 21:00:00;2023-02-14 19:53:30;2023-02-14 20:24:37;2023-02-14 20:25:31;VROOM;-63,885464691387746;-8,738508095069408;;;;;;;;;;;;;16,42;31,13;2023;2;118,06;;-8,740022;-63,884227;2023-02-14;1,2842872090498094;0,0;C;798,0;2023-02-14 11:34:41;2023-02-17 23:59:59;2297133;2023-02-17 10:54:05;2023-02-17 11:10:30;2023-02-17 11:41:38;95058214;;13160
comercial;95057839;2023-02-14 11:21:19;2023-02-15 11:21:19;2023-02-14 14:40:56;5,27;2,83;PVLSN20;2023-02-14 12:01:46;2023-02-14 20:53:32;2023-02-14 12:00:00;2023-02-14 21:00:00;2023-02-14 16:33:29;2023-02-14 16:36:18;2023-02-14 20:25:31;VROOM;-63,885464691387746;-8,738508095069408;;;;;;;;;;;;;5,27;2,83;2023;2;52,07;52,07;-8,801423;-63,884063;2023-02-14;2,0;0,0;C;3,0;2023-02-14 11:21:19;2023-02-15 11:21:19;2113749;2023-02-14 14:32:50;2023-02-14 14:38:06;2023-02-14 14:40:56;95057839;;13160
comercial;95047505;2023-02-14 08:16:04;2023-02-17 23:59:59;2023-02-16 20:57:53;40,15;50,6;PVLSN20;2023-02-14 12:01:46;2023-02-14 20:53:32;2023-02-14 12:00:00;2023-02-14 21:00:00;2023-02-14 12:10:54;2023-02-14 13:01:30;2023-02-14 20:25:31;VROOM;-63,885464691387746;-8,738508095069408;;;;;;;;;;;;;40,15;50,6;2023;2;118,06;;-8,754175;-63,911012;2023-02-14;1,2735605616856902;0,0;C;798,0;2023-02-14 08:16:04;2023-02-17 23:59:59;2296850;2023-02-16 19:27:08;2023-02-16 20:07:17;2023-02-16 20:57:53;95047505;;13160
comercial;95053384;2023-02-14 09:45:43;2023-02-03 23:59:59;2023-01-31 08:41:00;0,0;0,0;PVOSN08;2023-02-14 12:01:54;2023-02-14 21:03:38;2023-02-14 12:00:00;2023-02-14 21:00:00;2023-02-14 13:34:12;2023-02-14 13:34:12;2023-02-14 18:15:34;VROOM;-63,885464691387746;-8,738508095069408;;;;;;;;;;;;;0,0;0,0;2023;1;118,06;;-8,895808;-64,018737;2023-02-14;25,0;0,0;C;28,0;2023-02-14 09:45:43;2023-02-03 23:59:59;;2023-01-31 08:41:00;2023-01-31 08:41:00;2023-01-31 08:41:00;95053384;;12617
comercial;95057873;2023-02-14 11:21:51;2023-02-15 11:21:51;2023-02-14 14:36:54;8,47;3,25;PVOSN08;2023-02-14 12:01:54;2023-02-14 21:03:38;2023-02-14 12:00:00;2023-02-14 21:00:00;2023-02-14 12:37:49;2023-02-14 12:41:04;2023-02-14 18:15:34;VROOM;-63,885464691387746;-8,738508095069408;;;;;;;;;;;;;8,47;3,25;2023;2;305,34;305,34;-8,761404;-63,895278;2023-02-14;2,0;0,0;C;3,0;2023-02-14 11:21:51;2023-02-15 11:21:51;322165;2023-02-14 14:25:11;2023-02-14 14:33:39;2023-02-14 14:36:54;95057873;;12617
comercial;95057659;2023-02-14 11:14:42;2023-02-17 23:59:59;2023-02-17 11:53:53;15,03;29,97;PVOSN08;2023-02-14 12:01:54;2023-02-14 21:03:38;2023-02-14 12:00:00;2023-02-14 21:00:00;2023-02-14 12:02:51;2023-02-14 12:32:49;2023-02-14 18:15:34;VROOM;-63,885464691387746;-8,738508095069408;;;;;;;;;;;;;15,03;29,97;2023;2;118,06;;-8,741081;-63,910519;2023-02-14;1,2831700626317117;0,0;C;798,0;2023-02-14 11:14:42;2023-02-17 23:59:59;2297083;2023-02-17 11:08:53;2023-02-17 11:23:55;2023-02-17 11:53:53;95057659;;12617
técnico;20230000040508;2023-02-14 10:50:00;;2023-02-14 12:20:00;90,0;0,0;PVOSN08;2023-02-14 12:01:54;2023-02-14 21:03:38;2023-02-14 12:00:00;2023-02-14 21:00:00;2023-02-14 14:09:21;2023-02-14 14:09:21;2023-02-14 18:15:34;VROOM;-63,885464691387746;-8,738508095069408;INTERRUPCOES;C;CFPVSN1259;1,0;R;401113,697;9023326,453;2023-02-14 10:50:00;2023-02-14 10:50:00;2023-02-14 12:20:00;2023-02-14 12:20:00;90,0;90,0;0,0;2023;2;333,45;333,45;-8,834493876488102;-63,899229451617124;2023-02-14;1,0;0,0;;;;;;;;;20230000040508;;12617
comercial;95045542;2023-02-14 03:15:34;2023-02-15 08:00:00;2023-02-14 10:37:18;1,23;1,82;PVOSN08;2023-02-14 12:01:54;2023-02-14 21:03:38;2023-02-14 12:00:00;2023-02-14 21:00:00;2023-02-14 14:19:45;2023-02-14 14:21:34;2023-02-14 18:15:34;VROOM;-63,885464691387746;-8,738508095069408;;;;;;;;;;;;;1,23;1,82;2023;2;19,96;19,96;-8,81364;-63,880946;2023-02-14;1,835056926913189;0,0;C;3,0;2023-02-14 03:15:34;2023-02-15 08:00:00;1195390;2023-02-14 10:34:15;2023-02-14 10:35:29;2023-02-14 10:37:18;95045542;;12617
comercial;95056914;2023-02-14 10:40:59;2023-02-15 10:40:59;2023-02-14 14:04:01;11,53;18,77;PVOSN08;2023-02-14 12:01:54;2023-02-14 21:03:38;2023-02-14 12:00:00;2023-02-14 21:00:00;2023-02-14 12:43:08;2023-02-14 13:01:54;2023-02-14 18:15:34;VROOM;-63,885464691387746;-8,738508095069408;;;;;;;;;;;;;11,53;18,77;2023;2;83,91;83,91;-8,757957;-63,887842;2023-02-14;2,0;0,0;C;3,0;2023-02-14 10:40:59;2023-02-15 10:40:59;1488596;2023-02-14 13:33:43;2023-02-14 13:45:15;2023-02-14 14:04:01;95056914;;12617
comercial;95045534;2023-02-14 03:15:34;2023-02-15 08:00:00;2023-02-14 10:17:38;7,38;7,77;PVOSN08;2023-02-14 12:01:54;2023-02-14 21:03:38;2023-02-14 12:00:00;2023-02-14 21:00:00;2023-02-14 15:47:32;2023-02-14 15:55:18;2023-02-14 18:15:34;VROOM;-63,885464691387746;-8,738508095069408;;;;;;;;;;;;;7,38;7,77;2023;2;5,68;5,68;-8,75946;-63,831726;2023-02-14;1,835056926913189;0,0;C;3,0;2023-02-14 03:15:34;2023-02-15 08:00:00;2172803;2023-02-14 10:02:29;2023-02-14 10:09:52;2023-02-14 10:17:38;95045534;;12617
comercial;95054342;2023-02-14 09:19:42;2023-02-15 09:19:42;2023-02-14 11:43:12;6,37;10,95;PVOSN08;2023-02-14 12:01:54;2023-02-14 21:03:38;2023-02-14 12:00:00;2023-02-14 21:00:00;2023-02-14 15:30:21;2023-02-14 15:41:18;2023-02-14 18:15:34;VROOM;-63,885464691387746;-8,738508095069408;;;;;;;;;;;;;6,37;10,95;2023;2;13,71;13,71;-8,757678;-63,864132;2023-02-14;2,0;0,0;C;3,0;2023-02-14 09:19:42;2023-02-15 09:19:42;1930671;2023-02-14 11:25:53;2023-02-14 11:32:15;2023-02-14 11:43:12;95054342;;12617
comercial;95058214;2023-02-14 11:34:41;2023-02-17 23:59:59;2023-02-17 11:41:38;16,42;31,13;PVOSN08;2023-02-14 12:01:54;2023-02-14 21:03:38;2023-02-14 12:00:00;2023-02-14 21:00:00;2023-02-14 17:43:33;2023-02-14 18:14:40;2023-02-14 18:15:34;VROOM;-63,885464691387746;-8,738508095069408;;;;;;;;;;;;;16,42;31,13;2023;2;118,06;;-8,740022;-63,884227;2023-02-14;1,2842872090498094;0,0;C;798,0;2023-02-14 11:34:41;2023-02-17 23:59:59;2297133;2023-02-17 10:54:05;2023-02-17 11:10:30;2023-02-17 11:41:38;95058214;;12617
comercial;95055324;2023-02-14 09:58:10;2023-02-15 09:58:10;2023-02-14 10:55:39;2,38;5,12;PVOSN08;2023-02-14 12:01:54;2023-02-14 21:03:38;2023-02-14 12:00:00;2023-02-14 21:00:00;2023-02-14 14:26:54;2023-02-14 14:32:01;2023-02-14 18:15:34;VROOM;-63,885464691387746;-8,738508095069408;;;;;;;;;;;;;2,38;5,12;2023;2;5,68;5,68;-8,789047;-63,889109;2023-02-14;2,0;0,0;C;3,0;2023-02-14 09:58:10;2023-02-15 09:58:10;59666;2023-02-14 10:48:09;2023-02-14 10:50:32;2023-02-14 10:55:39;95055324;;12617
comercial;95045604;2023-02-14 03:15:34;2023-02-15 08:00:00;2023-02-14 08:50:02;4,25;5,17;PVOSN08;2023-02-14 12:01:54;2023-02-14 21:03:38;2023-02-14 12:00:00;2023-02-14 21:00:00;2023-02-14 15:21:55;2023-02-14 15:27:05;2023-02-14 18:15:34;VROOM;-63,885464691387746;-8,738508095069408;;;;;;;;;;;;;4,25;5,17;2023;2;12,63;12,63;-8,766255;-63,874379;2023-02-14;1,835056926913189;0,0;C;3,0;2023-02-14 03:15:34;2023-02-15 08:00:00;1066244;2023-02-14 08:40:37;2023-02-14 08:44:52;2023-02-14 08:50:02;95045604;;12617
comercial;95055508;2023-02-14 10:02:18;2023-02-03 23:59:59;2023-01-31 08:45:00;0,0;0,0;PVOSN08;2023-02-14 12:01:54;2023-02-14 21:03:38;2023-02-14 12:00:00;2023-02-14 21:00:00;2023-02-14 13:33:27;2023-02-14 13:33:27;2023-02-14 18:15:34;VROOM;-63,885464691387746;-8,738508095069408;;;;;;;;;;;;;0,0;0,0;2023;1;118,06;;-8,89138;-64,017225;2023-02-14;25,0;0,0;C;28,0;2023-02-14 10:02:18;2023-02-03 23:59:59;;2023-01-31 08:45:00;2023-01-31 08:45:00;2023-01-31 08:45:00;95055508;;12617
comercial;95050069;2023-02-14 09:21:40;2023-02-17 23:59:59;2023-02-17 10:05:38;37,4;8,8;PVOSN08;2023-02-14 12:01:54;2023-02-14 21:03:38;2023-02-14 12:00:00;2023-02-14 21:00:00;2023-02-14 16:00:34;2023-02-14 16:09:22;2023-02-14 18:15:34;VROOM;-63,885464691387746;-8,738508095069408;;;;;;;;;;;;;37,4;8,8;2023;2;0,0;0,0;-8,731741;-63,830746;2023-02-14;1,2770127509225744;0,0;C;798,0;2023-02-14 09:21:40;2023-02-17 23:59:59;2287735;2023-02-17 09:19:26;2023-02-17 09:56:50;2023-02-17 10:05:38;95050069;;12617
técnico;20230000042262;2023-02-14 11:43:00;;2023-02-16 16:48:19;15,75;42,57;PVOSN08;2023-02-14 12:01:54;2023-02-14 21:03:38;2023-02-14 12:00:00;2023-02-14 21:00:00;2023-02-14 14:37:28;2023-02-14 15:20:02;2023-02-14 18:15:34;VROOM;-63,885464691387746;-8,738508095069408;NAE;O;20000040342;1,0;U;403251,01;9030866,01;2023-02-14 11:43:00;2023-02-16 15:50:00;2023-02-16 16:05:45;2023-02-16 16:48:19;58,32;15,75;42,57;2023;2;89,22;89,22;-8,766351354531452;-63,87963419870535;2023-02-14;1,0;0,0;;;;;;;;;20230000042262;;12617
comercial;95055678;2023-02-14 09:48:40;2023-01-24 23:59:59;2023-01-18 10:12:00;0,0;0,0;PVOSN08;2023-02-14 12:01:54;2023-02-14 21:03:38;2023-02-14 12:00:00;2023-02-14 21:00:00;2023-02-14 16:54:53;2023-02-14 16:54:53;2023-02-14 18:15:34;VROOM;-63,885464691387746;-8,738508095069408;;;;;;;;;;;;;0,0;0,0;2023;1;118,06;;-8,58961;-63,731975;2023-02-14;25,0;0,0;C;28,0;2023-02-14 09:48:40;2023-01-24 23:59:59;;2023-01-18 10:12:00;2023-01-18 10:12:00;2023-01-18 10:12:00;95055678;;12617
técnico;20230000042163;2023-02-14 10:11:00;;2023-02-14 15:55:41;15,7;85,92;PVLSN23;2023-02-14 12:03:11;2023-02-14 21:03:24;2023-02-14 12:00:00;2023-02-14 21:00:00;2023-02-14 14:06:33;2023-02-14 15:32:28;2023-02-14 17:32:34;VROOM;-63,885464691387746;-8,738508095069408;INTERRUPCOES;O;20001459814;1,0;U;408282,15;9032487,27;2023-02-14 10:11:00;2023-02-14 14:14:04;2023-02-14 14:29:46;2023-02-14 15:55:41;101,62;15,7;85,92;2023;2;144,58;144,58;-8,751791992885876;-63,833862218515826;2023-02-14;1,0;0,0;;;;;;;;;20230000042163;;12431
comercial;95053884;2023-02-14 09:52:04;2023-02-15 09:52:04;2023-02-14 11:09:28;45,05;3,0;PVLSN23;2023-02-14 12:03:11;2023-02-14 21:03:24;2023-02-14 12:00:00;2023-02-14 21:00:00;2023-02-14 17:26:50;2023-02-14 17:29:50;2023-02-14 17:32:34;VROOM;-63,885464691387746;-8,738508095069408;;;;;;;;;;;;;45,05;3,0;2023;2;42,46;42,46;-8,736448;-63,866158;2023-02-14;2,0;0,0;C;3,0;2023-02-14 09:52:04;2023-02-15 09:52:04;310196;2023-02-14 10:21:25;2023-02-14 11:06:28;2023-02-14 11:09:28;95053884;;12431
comercial;95058656;2023-02-14 11:19:51;2023-02-15 11:19:51;2023-02-14 17:51:40;;;PVLSN23;2023-02-14 12:03:11;2023-02-14 21:03:24;2023-02-14 12:00:00;2023-02-14 21:00:00;2023-02-14 12:06:43;2023-02-14 12:06:43;2023-02-14 17:32:34;VROOM;-63,885464691387746;-8,738508095069408;;;;;;;;;;;;;;;2023;2;118,06;;-8,726206;-63,913292;2023-02-14;2,0;0,0;C;3,0;2023-02-14 11:19:51;2023-02-15 11:19:51;322535;2023-02-14 17:39:46;;2023-02-14 17:51:40;95058656;;12431
comercial;95055678;2023-02-14 09:48:40;2023-01-24 23:59:59;2023-01-18 10:12:00;0,0;0,0;PVLSN23;2023-02-14 12:03:11;2023-02-14 21:03:24;2023-02-14 12:00:00;2023-02-14 21:00:00;2023-02-14 16:41:49;2023-02-14 16:41:49;2023-02-14 17:32:34;VROOM;-63,885464691387746;-8,738508095069408;;;;;;;;;;;;;0,0;0,0;2023;1;118,06;;-8,58961;-63,731975;2023-02-14;25,0;0,0;C;28,0;2023-02-14 09:48:40;2023-01-24 23:59:59;;2023-01-18 10:12:00;2023-01-18 10:12:00;2023-01-18 10:12:00;95055678;;12431
comercial;95045542;2023-02-14 03:15:34;2023-02-15 08:00:00;2023-02-14 10:37:18;1,23;1,82;PVLSN23;2023-02-14 12:03:11;2023-02-14 21:03:24;2023-02-14 12:00:00;2023-02-14 21:00:00;2023-02-14 13:20:33;2023-02-14 13:22:22;2023-02-14 17:32:34;VROOM;-63,885464691387746;-8,738508095069408;;;;;;;;;;;;;1,23;1,82;2023;2;19,96;19,96;-8,81364;-63,880946;2023-02-14;1,835056926913189;0,0;C;3,0;2023-02-14 03:15:34;2023-02-15 08:00:00;1195390;2023-02-14 10:34:15;2023-02-14 10:35:29;2023-02-14 10:37:18;95045542;;12431
comercial;95045466;2023-02-14 03:15:34;2023-02-15 08:00:00;2023-02-14 10:33:37;2,05;3,02;PVLSN23;2023-02-14 12:03:11;2023-02-14 21:03:24;2023-02-14 12:00:00;2023-02-14 21:00:00;2023-02-14 13:17:06;2023-02-14 13:20:07;2023-02-14 17:32:34;VROOM;-63,885464691387746;-8,738508095069408;;;;;;;;;;;;;2,05;3,02;2023;2;16,67;16,67;-8,813611;-63,881919;2023-02-14;1,835056926913189;0,0;C;3,0;2023-02-14 03:15:34;2023-02-15 08:00:00;1068646;2023-02-14 10:28:33;2023-02-14 10:30:36;2023-02-14 10:33:37;95045466;;12431
comercial;95045471;2023-02-14 03:15:34;2023-02-15 08:00:00;2023-02-14 16:25:15;5,82;3,13;PVLSN23;2023-02-14 12:03:11;2023-02-14 21:03:24;2023-02-14 12:00:00;2023-02-14 21:00:00;2023-02-14 13:37:23;2023-02-14 13:40:30;2023-02-14 17:32:34;VROOM;-63,885464691387746;-8,738508095069408;;;;;;;;;;;;;5,82;3,13;2023;2;108,94;108,94;-8,790801;-63,883799;2023-02-14;1,835056926913189;0,0;C;3,0;2023-02-14 03:15:34;2023-02-15 08:00:00;1284641;2023-02-14 16:16:18;2023-02-14 16:22:07;2023-02-14 16:25:15;95045471;;12431
comercial;95055526;2023-02-14 10:04:09;2023-02-15 10:04:09;2023-02-14 11:50:02;4,12;1,15;PVLSN23;2023-02-14 12:03:11;2023-02-14 21:03:24;2023-02-14 12:00:00;2023-02-14 21:00:00;2023-02-14 13:49:05;2023-02-14 13:50:14;2023-02-14 17:32:34;VROOM;-63,885464691387746;-8,738508095069408;;;;;;;;;;;;;4,12;1,15;2023;2;58,49;58,49;-8,755694;-63,865545;2023-02-14;2,0;0,0;C;3,0;2023-02-14 10:04:09;2023-02-15 10:04:09;49747;2023-02-14 11:44:46;2023-02-14 11:48:53;2023-02-14 11:50:02;95055526;;12431
comercial;95045463;2023-02-14 03:15:34;2023-02-15 08:00:00;2023-02-14 09:22:44;3,08;6,27;PVLSN23;2023-02-14 12:03:11;2023-02-14 21:03:24;2023-02-14 12:00:00;2023-02-14 21:00:00;2023-02-14 13:28:44;2023-02-14 13:35:00;2023-02-14 17:32:34;VROOM;-63,885464691387746;-8,738508095069408;;;;;;;;;;;;;3,08;6,27;2023;2;62,68;62,68;-8,801219;-63,879542;2023-02-14;1,835056926913189;0,0;C;3,0;2023-02-14 03:15:34;2023-02-15 08:00:00;61628;2023-02-14 09:13:23;2023-02-14 09:16:28;2023-02-14 09:22:44;95045463;;12431
comercial;95045534;2023-02-14 03:15:34;2023-02-15 08:00:00;2023-02-14 10:17:38;7,38;7,77;PVLSN23;2023-02-14 12:03:11;2023-02-14 21:03:24;2023-02-14 12:00:00;2023-02-14 21:00:00;2023-02-14 13:57:01;2023-02-14 14:04:47;2023-02-14 17:32:34;VROOM;-63,885464691387746;-8,738508095069408;;;;;;;;;;;;;7,38;7,77;2023;2;5,68;5,68;-8,75946;-63,831726;2023-02-14;1,835056926913189;0,0;C;3,0;2023-02-14 03:15:34;2023-02-15 08:00:00;2172803;2023-02-14 10:02:29;2023-02-14 10:09:52;2023-02-14 10:17:38;95045534;;12431
comercial;95045526;2023-02-14 03:15:34;2023-02-15 08:00:00;2023-02-14 10:41:20;3,8;2,52;PVLSN23;2023-02-14 12:03:11;2023-02-14 21:03:24;2023-02-14 12:00:00;2023-02-14 21:00:00;2023-02-14 15:39:37;2023-02-14 15:42:08;2023-02-14 17:32:34;VROOM;-63,885464691387746;-8,738508095069408;;;;;;;;;;;;;3,8;2,52;2023;2;7,58;7,58;-8,728941;-63,808114;2023-02-14;1,835056926913189;0,0;C;3,0;2023-02-14 03:15:34;2023-02-15 08:00:00;1427634;2023-02-14 10:35:01;2023-02-14 10:38:49;2023-02-14 10:41:20;95045526;;12431
comercial;95053384;2023-02-14 09:45:43;2023-02-03 23:59:59;2023-01-31 08:41:00;0,0;0,0;PVLSN23;2023-02-14 12:03:11;2023-02-14 21:03:24;2023-02-14 12:00:00;2023-02-14 21:00:00;2023-02-14 12:44:58;2023-02-14 12:44:58;2023-02-14 17:32:34;VROOM;-63,885464691387746;-8,738508095069408;;;;;;;;;;;;;0,0;0,0;2023;1;118,06;;-8,895808;-64,018737;2023-02-14;25,0;0,0;C;28,0;2023-02-14 09:45:43;2023-02-03 23:59:59;;2023-01-31 08:41:00;2023-01-31 08:41:00;2023-01-31 08:41:00;95053384;;12431
comercial;95052523;2023-02-14 09:35:48;2023-02-15 09:35:48;2023-02-14 15:29:49;5,78;2,03;PVLSN23;2023-02-14 12:03:11;2023-02-14 21:03:24;2023-02-14 12:00:00;2023-02-14 21:00:00;2023-02-14 13:23:12;2023-02-14 13:25:13;2023-02-14 17:32:34;VROOM;-63,885464691387746;-8,738508095069408;;;;;;;;;;;;;5,78;2,03;2023;2;24,77;24,77;-8,815302;-63,878015;2023-02-14;2,0;0,0;C;3,0;2023-02-14 09:35:48;2023-02-15 09:35:48;1410815;2023-02-14 15:22:00;2023-02-14 15:27:47;2023-02-14 15:29:49;95052523;;12431
comercial;95049697;2023-02-14 09:09:44;2023-02-06 23:59:59;2023-02-01 09:09:00;0,0;0,0;PVLSN23;2023-02-14 12:03:11;2023-02-14 21:03:24;2023-02-14 12:00:00;2023-02-14 21:00:00;2023-02-14 12:05:44;2023-02-14 12:05:44;2023-02-14 17:32:34;VROOM;-63,885464691387746;-8,738508095069408;;;;;;;;;;;;;0,0;0,0;2023;2;118,06;;-8,72815;-63,909797;2023-02-14;25,0;0,0;C;798,0;2023-02-14 09:09:44;2023-02-06 23:59:59;2296877;2023-02-01 09:09:00;2023-02-01 09:09:00;2023-02-01 09:09:00;95049697;;12431
comercial;95050069;2023-02-14 09:21:40;2023-02-17 23:59:59;2023-02-17 10:05:38;37,4;8,8;PVLSN23;2023-02-14 12:03:11;2023-02-14 21:03:24;2023-02-14 12:00:00;2023-02-14 21:00:00;2023-02-14 15:47:30;2023-02-14 15:56:18;2023-02-14 17:32:34;VROOM;-63,885464691387746;-8,738508095069408;;;;;;;;;;;;;37,4;8,8;2023;2;0,0;0,0;-8,731741;-63,830746;2023-02-14;1,2770127509225744;0,0;C;798,0;2023-02-14 09:21:40;2023-02-17 23:59:59;2287735;2023-02-17 09:19:26;2023-02-17 09:56:50;2023-02-17 10:05:38;95050069;;12431
técnico;20230000042053;2023-02-14 09:07:11;;2023-02-14 16:07:20;23,57;50,18;PVLSN22;2023-02-14 12:09:32;2023-02-14 21:00:10;2023-02-14 12:00:00;2023-02-14 21:00:00;2023-02-14 13:31:44;2023-02-14 14:21:54;2023-02-14 19:59:49;VROOM;-63,885464691387746;-8,738508095069408;INTERRUPCOES;O;20000020487;1,0;U;401783,24;9033377,69;2023-02-14 09:07:11;2023-02-14 14:53:35;2023-02-14 15:17:09;2023-02-14 16:07:20;73,75;23,57;50,18;2023;2;117,03;117,03;-8,743604162439635;-63,89292377468702;2023-02-14;1,0;0,0;;;;;;;;;20230000042053;;12194
comercial;95049638;2023-02-14 08:59:37;2023-02-15 08:59:37;2023-02-14 11:38:41;3,27;3,95;PVLSN22;2023-02-14 12:09:32;2023-02-14 21:00:10;2023-02-14 12:00:00;2023-02-14 21:00:00;2023-02-14 16:16:54;2023-02-14 16:20:51;2023-02-14 19:59:49;VROOM;-63,885464691387746;-8,738508095069408;;;;;;;;;;;;;3,27;3,95;2023;2;34,37;34,37;-8,794772;-63,896542;2023-02-14;2,0;0,0;C;3,0;2023-02-14 08:59:37;2023-02-15 08:59:37;316020;2023-02-14 11:31:28;2023-02-14 11:34:44;2023-02-14 11:38:41;95049638;;12194
técnico;20230000042160;2023-02-14 10:07:00;;2023-02-14 14:53:19;13,3;47,8;PVLSN22;2023-02-14 12:09:32;2023-02-14 21:00:10;2023-02-14 12:00:00;2023-02-14 21:00:00;2023-02-14 12:41:10;2023-02-14 13:28:58;2023-02-14 19:59:49;VROOM;-63,885464691387746;-8,738508095069408;INTERRUPCOES;O;20000016290;1,0;U;399822,01;9033372,01;2023-02-14 10:07:00;2023-02-14 13:52:13;2023-02-14 14:05:31;2023-02-14 14:53:19;61,1;13,3;47,8;2023;2;50,55;50,55;-8,743613088792412;-63,91075261351247;2023-02-14;1,0;0,0;;;;;;;;;20230000042160;;12194
comercial;95053384;2023-02-14 09:45:43;2023-02-03 23:59:59;2023-01-31 08:41:00;0,0;0,0;PVLSN22;2023-02-14 12:09:32;2023-02-14 21:00:10;2023-02-14 12:00:00;2023-02-14 21:00:00;2023-02-14 15:14:26;2023-02-14 15:14:26;2023-02-14 19:59:49;VROOM;-63,885464691387746;-8,738508095069408;;;;;;;;;;;;;0,0;0,0;2023;1;118,06;;-8,895808;-64,018737;2023-02-14;25,0;0,0;C;28,0;2023-02-14 09:45:43;2023-02-03 23:59:59;;2023-01-31 08:41:00;2023-01-31 08:41:00;2023-01-31 08:41:00;95053384;;12194
